Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,Dim11,Dim12,Dim13,Dim14,Dim15,Pattern
2.4272876,2.1205795,-0.9862932,5.913752,-1.348811,1.7172558,0.5950203,2.149855,-0.8494751,-3.388645,-1.2660382,1.4518617,-4.39972,-8.126369,7.0079126,random
1.4984213,2.0508323,-1.3736999,5.2297273,-2.0302384,1.3900855,2.0771022,1.4785117,-2.5488133,-2.8598318,-0.9438685,0.5367976,-4.156972,-7.86771,6.2087603,random
2.6698122,2.012281,-3.0436285,6.4340634,-0.2759951,-0.5057727,4.107895,3.5848393,0.8586096,-3.4377232,-0.18938953,3.2531571,-3.8999934,-8.420309,6.856926,random
2.9694679,2.0505843,-1.5843439,5.038936,-2.1810355,0.46847373,3.5247655,3.2703326,0.749439,-3.8917654,-2.3198736,2.9358494,-3.0792823,-8.633608,6.4466767,random
-0.14714096,2.9613736,-2.793237,3.1050317,-1.9353602,-0.78750414,3.3151562,2.0782838,-1.1406379,-4.6107397,-1.5431013,2.4206522,-4.74727,-8.014669,7.385064,random
-0.00079703087,3.39497,-2.3624535,3.203801,-2.4031246,-0.77844393,3.454508,2.3134785,-1.0060494,-4.3685207,-1.388236,2.4586341,-4.493611,-7.9838114,7.081453,random
0.40609476,3.4386902,-1.7828323,3.3460984,-2.6654592,-0.60549986,3.3606555,2.2111132,-1.0381856,-4.850444,-2.0525317,2.4970405,-4.0813055,-7.8063674,6.7040553,random
1.0174683,1.8183305,-0.75011015,6.6488886,-2.0307019,0.84896153,0.49534056,1.8533559,-1.1376263,-3.255379,0.2917355,2.7093983,-5.457691,-7.0936584,6.153796,random
0.87524325,1.7936258,-2.039793,6.1929884,-0.74235874,0.40363336,0.6893787,1.772953,-0.80329835,-1.4491522,0.2983362,2.3513534,-6.2471633,-8.695174,6.8742948,random
0.904664,1.5469667,-2.0379617,6.5475717,-0.593916,-0.10741538,-0.45992893,0.7906468,0.14402945,-0.99613196,0.43307352,2.987772,-7.6810226,-9.27991,7.112022,random
-0.5119517,2.5132382,-1.5127112,5.055125,-2.8240852,-0.44247386,0.25946334,3.302526,0.8804449,-1.864662,0.96936417,2.6666064,-5.9698606,-9.519527,6.861151,random
0.13956477,1.7103014,-0.8370689,5.620987,-2.5117693,-1.1118858,-0.39376822,2.8944147,0.9833244,-1.7042319,-0.100256465,4.224966,-5.8841047,-9.558424,7.9666085,random
2.5785346,0.2130307,-2.2770073,4.335387,-2.8733194,0.7929763,1.2794744,2.1502633,0.37099767,-4.234223,-1.1279026,3.5526001,-4.856112,-8.2775135,6.812814,random
2.6195195,0.18024467,-2.5127788,4.643908,-3.0326157,0.9011564,1.1962693,2.2660036,0.44337258,-4.5178204,-1.0301709,3.5354216,-4.6188464,-7.9351363,7.1860666,random
2.4345062,0.9896664,-2.3566895,5.902081,-1.9562769,1.238773,0.7506254,1.9488059,-0.15967847,-4.819146,-0.9142772,2.592034,-4.4284205,-6.5416074,7.7224507,random
2.7510867,1.2714093,-1.0491247,6.2646465,-1.9242445,0.49380288,2.455775,3.8455994,-0.82543814,-3.7846873,0.105127454,1.4699969,-3.5124881,-7.181218,6.099887,random
2.8957818,1.4796821,-1.2308348,6.7588706,-1.6198877,-0.16718298,1.721559,3.6148667,-0.34980136,-3.8352344,0.29812074,1.3777838,-4.190746,-7.3685164,6.078662,random
0.81773436,0.63191897,-1.9975545,5.170604,-1.521805,0.95008487,1.8248968,0.36978278,-1.0862509,-4.7197638,-0.64169836,2.5645752,-4.9007244,-7.660152,7.1818748,random
1.8028717,0.39815587,-2.4469018,6.6125474,0.16663572,0.8475837,1.3738056,2.6459918,0.09578613,-3.3986084,-0.007184873,3.526188,-5.7114463,-7.9243608,6.773309,random
2.0060382,-0.032958314,-1.4493067,6.2393174,-1.2446713,0.28311148,1.3679835,0.73729897,0.55372864,-4.6052365,-0.78251046,3.220619,-4.9710555,-8.610295,7.2611146,random
3.1264918,-0.17156318,-1.7825791,6.056618,-1.1828184,0.1142621,1.9326147,2.4070313,0.56412894,-3.8315094,-0.2809105,1.8217231,-5.8775406,-8.094216,6.6747823,random
2.2405105,0.07678928,-2.4638686,4.141615,-1.5855354,-0.3033909,-0.021836558,1.5730286,1.0955193,-5.254821,-0.47864625,2.2078772,-6.8378153,-8.669318,7.50022,random
0.9232385,1.3299376,-1.7354695,8.328186,0.1528345,-1.3993558,-0.26226208,2.6848164,0.7626717,-2.9562323,0.35891005,2.5969985,-6.717874,-9.271634,6.331755,random
1.0196183,1.4864168,-1.2590158,8.265367,1.0108151,-1.110502,-0.38976377,1.9771569,0.72043014,-2.7222621,0.0009835153,2.7159524,-7.571125,-9.007637,6.591128,random
1.2335975,1.0412971,-1.064164,6.9604707,0.11073007,-2.3776019,-0.4021596,0.9080502,0.29193813,-2.7735667,-1.2240695,4.184496,-7.2410383,-10.069057,6.400523,random
1.6726078,0.6597568,-1.551456,6.1469326,-1.4051632,-0.0940288,-1.9827323,2.383337,2.174088,-3.1313183,-0.95259374,3.6787727,-7.6900635,-9.321049,7.169958,random
1.5957608,1.2218674,-0.93387616,6.0614543,-1.812396,-1.7893825,-2.0781333,0.64775693,0.6072394,-4.4240265,-2.1445696,3.4300492,-6.4291162,-8.721939,8.198919,random
0.60917366,0.7540566,-3.3531826,4.4463387,-1.0598643,0.6724896,1.0428511,-0.43399054,-0.67384404,-4.450999,-0.36794385,3.2735622,-6.31973,-7.969044,6.7154837,random
0.7401985,0.761011,-3.042349,4.241332,-1.40308,1.1138608,1.7128342,0.006022053,-0.98020065,-4.50173,-0.6302649,2.844649,-5.4783535,-8.050286,6.5980544,random
0.73402566,-0.933103,-2.7695014,4.714123,-1.9048364,-0.42610276,1.431109,1.0976852,0.93355936,-4.894173,0.4890677,3.386654,-7.2982407,-7.6466312,7.721143,random
1.3999813,-1.739906,-2.2042437,6.569506,-0.99709386,-0.6940202,0.47070962,1.503259,0.8181848,-4.3263836,0.5550281,4.015327,-6.892603,-7.3572373,8.545894,random
2.8736222,1.0981449,-2.3330824,5.2097692,-1.5799282,0.02505312,-0.1885951,1.309005,1.7099689,-5.369514,-1.7213305,2.587372,-5.5918884,-9.34418,6.6568947,random
2.1063373,1.2769985,-2.3124783,6.0717745,-0.6320314,0.7235527,2.33912,3.1116219,0.26288214,-4.0936503,0.15842395,2.2205577,-4.918623,-8.166112,6.450914,random
2.106731,1.2611129,-2.3520994,5.7549114,-0.54239035,0.9958302,2.7773569,3.1842034,-0.30237165,-4.1405854,-0.060227923,2.1091855,-4.3440185,-8.216959,6.299624,random
1.4941565,0.97999966,-2.9182577,5.4393697,-0.8112629,0.5333466,2.2866328,3.0785336,-0.4214164,-4.2753224,-0.60777247,2.8603668,-4.029273,-8.106606,7.4038315,random
3.1925688,0.8226276,-2.9081447,5.431717,-1.5803778,0.6994307,1.3074749,2.5184872,0.24350084,-4.5250425,-0.35346296,1.8715996,-5.2265806,-8.312258,6.326857,random
1.9787337,0.9068185,-1.9602097,4.7802305,-1.1844159,0.94729394,2.6996114,1.2079403,-1.3503009,-4.622373,-1.4385135,2.2496464,-4.436609,-7.228677,7.0610323,random
0.9571191,0.49578294,-1.112345,5.349097,-2.2620957,-0.82483155,0.48196843,1.5812767,-0.061380718,-5.24275,-0.3487081,2.6465616,-7.4578514,-7.074519,6.4813185,random
0.85901964,0.21594496,-3.1987622,6.687105,-0.4156158,-1.6805383,-1.5426482,0.50052065,1.0467584,-4.9634814,0.22839652,3.1338258,-7.3928275,-8.52639,8.12242,random
-0.13927734,0.83064896,-2.417475,7.068881,-0.4080238,-0.73959774,0.8773836,0.066201344,-0.19845277,-3.4411774,-0.6756567,4.441473,-6.029475,-8.342818,6.862108,random
2.0125182,0.9783962,-1.1124369,6.2889285,-1.4681177,-1.5705462,0.3797685,2.0509298,0.4873868,-3.6662197,-0.6065353,2.0190542,-5.849177,-9.057414,6.980206,random
1.5297034,1.3251806,-0.72153395,6.146954,-1.3210199,-2.6559424,-0.2920007,2.913218,1.3858615,-3.1310606,-0.6913252,1.6271143,-7.1049,-9.906472,6.7838335,random
-0.016775576,1.0832118,-3.133395,4.3357596,-0.2781912,-0.82086766,-0.087443076,0.47932896,-0.92984927,-3.9990027,-1.0392468,3.612631,-7.0474887,-8.310508,7.5984707,random
1.7210208,2.074441,-0.9456243,5.411763,-1.4445462,-1.9422482,-1.7352524,1.1179694,0.6475583,-5.589553,-1.4229704,2.3082104,-7.6414976,-8.289374,6.8998685,random
1.7172074,2.156292,-2.085204,4.6369996,-0.8068534,-1.103224,-0.47292775,0.6502342,-0.47706515,-4.888851,-1.3970355,1.7825522,-6.7858534,-7.998641,7.3279347,random
1.2601779,2.1122594,-2.4408937,4.414324,-0.6617993,-0.93673486,-0.11301083,0.6439646,-0.81203383,-4.5917726,-1.4903963,1.946157,-6.7041364,-8.076309,7.3625093,random
-0.66948354,0.47927782,-3.478871,3.9587736,-2.0498168,-1.2155641,-0.042542383,0.8626929,-0.0452752,-3.3254175,-0.68856955,4.39861,-7.044563,-9.093568,7.6789684,random
2.3371801,1.840255,-1.582232,6.130837,-1.3398311,1.9313947,3.3223975,3.53808,-2.630711,-2.9854612,-0.36446676,2.2152798,-2.6631463,-7.1062055,5.9033775,random
2.406881,2.024205,-1.5080285,6.222007,-1.1973861,2.005385,2.986551,3.3359363,-2.3909962,-2.7564492,-0.30814657,2.0130153,-2.6965864,-7.2816815,6.028751,random
1.6426845,1.2845286,-1.7098154,5.224066,-2.9589517,2.0208735,3.7568817,3.591338,-2.5409548,-3.330173,-0.014347989,1.8279921,-2.674838,-6.863941,6.1400895,random
2.1863534,1.3411108,-1.6468248,6.612293,-1.5030351,1.2443906,2.9380996,3.5276086,-1.9523456,-3.740829,-0.19532777,2.8354886,-3.6103222,-6.540442,5.7912364,random
2.222028,1.2273474,-1.8064197,6.970156,-1.3994119,0.92217284,2.7100174,3.3946967,-1.5098376,-4.0716667,-0.2145415,3.1676486,-4.124084,-6.45461,5.8341117,random
1.8890162,2.7343814,-1.4598479,6.0490026,-2.227016,-0.5940735,0.29548532,3.881788,-0.568333,-1.3512859,0.18769468,3.155998,-3.9496825,-8.851677,6.6872897,random
1.8068751,2.540208,-1.5519941,6.2927456,-2.1427684,-1.1200548,-0.7690683,3.6937096,0.36251992,-1.2498244,0.4621566,3.2605522,-4.7891226,-9.2129545,6.9232564,random
-0.4883377,3.2731001,-0.5152568,5.6769114,-1.8773841,-0.05103433,-0.054250006,1.7404069,-0.8398269,-2.1158988,0.26133546,3.6706583,-6.163612,-8.420605,5.643769,random
1.2399173,2.288427,-2.5152905,6.742725,-2.0318415,-0.34279317,0.71744597,2.748226,-2.0388792,-2.2116587,0.33726656,3.1244376,-3.8930337,-7.3581147,6.668966,random
0.15618768,2.367769,-1.8916892,7.03387,-1.8427343,-0.015587297,1.2198015,2.4755766,-0.8693445,-2.101394,0.5084987,3.2046425,-3.9991648,-8.4201765,6.5326414,random
1.8447676,0.6145696,-1.6178412,5.7865376,-1.2219306,1.0379931,3.8525333,3.3924735,-2.3138413,-3.547906,-0.26106232,2.7207792,-3.3200119,-6.123815,7.0268364,random
2.5920098,1.3512284,-1.530397,5.1668577,-2.0124815,0.32299346,3.1624436,3.7044694,-0.44387025,-3.7971501,-0.6547676,1.9481732,-3.2971349,-8.781939,6.047082,random
1.6699625,2.0996528,-1.9490006,6.057869,-1.4079213,0.5094217,3.687102,4.0460515,-1.3360449,-3.1483817,-0.4309572,2.503005,-2.3810894,-8.199531,6.092691,random
2.8999426,1.3480815,-2.1313398,4.9691434,-2.4709547,0.52492106,2.8318353,3.754271,-0.8082802,-4.1397076,-0.71930796,1.5172349,-3.2262623,-8.198611,5.88251,random
2.1793857,2.3270364,-2.419119,5.096286,-1.9473354,1.5116848,2.5240757,3.0978725,-0.99883085,-4.623602,-1.2287977,1.6764303,-3.3455815,-7.7428346,5.9660187,random
2.0329604,0.90636855,-3.0678601,4.8846946,-1.4939789,0.02577111,0.19313501,0.5502559,-1.6571127,-2.9908023,-0.23618232,3.1880858,-6.3493557,-7.7485127,6.296257,random
1.1996368,0.5441079,-2.973453,5.443126,-1.5765678,0.4397689,-0.33844692,0.90330416,-0.033942826,-2.8576608,0.14400646,3.3612096,-6.2555733,-8.309548,7.572124,random
1.80234,0.80777377,-1.3880926,6.4883065,-0.663424,0.38216126,1.5289109,2.255583,-0.53467256,-3.2881563,0.6940137,2.3840098,-5.617735,-7.471942,7.0149117,random
1.6089661,1.2690927,-1.266146,6.5675206,-0.909609,0.5285296,2.0383146,1.6254232,-0.21175635,-3.3116443,0.69988054,2.4721904,-5.8751135,-7.743356,6.0502863,random
1.0962449,1.2735393,-1.4230129,6.489483,-0.12537615,-0.30066413,0.5941251,2.6104627,0.35569727,-2.6888204,0.6554761,2.6437178,-5.242831,-9.626057,7.007822,random
1.0755432,0.8167449,-1.500957,7.3247323,0.44229886,-1.6946117,-1.1469628,2.1578968,2.277073,-3.9763978,-0.14178479,3.3863354,-8.149744,-8.997994,7.1483626,random
0.6821161,0.2821551,-1.8753268,6.1907196,-1.2028301,-1.6484212,-1.3904811,-0.20973323,1.2887093,-5.274939,-1.0886649,4.4223466,-7.42697,-8.613666,7.694673,random
0.5075599,0.34824705,-1.8575566,6.391267,-1.4132112,-1.4294455,-1.7201668,-0.75175494,1.5190716,-5.253331,-0.9176841,4.465655,-7.756741,-8.560467,7.45165,random
1.0756668,0.25765952,-3.0294197,5.7549996,0.66773957,-3.6335692,-1.006894,2.8792584,2.3367982,-4.131136,-0.2511731,3.6812074,-7.7057853,-9.907925,8.854767,random
0.042859472,0.11621449,-0.6138444,5.9126024,-0.89181745,-2.1250107,-0.51580393,1.9124697,3.0666537,-4.4246607,-0.80118537,4.7250175,-7.993193,-10.152767,7.239508,random
2.442233,1.2863824,-2.8633425,5.571239,-0.6819475,0.2877111,2.7864523,2.265117,-1.5424705,-3.9183893,-0.6641032,2.9509284,-3.5240035,-7.4759717,6.595216,random
1.6753308,2.7563992,-1.4027778,4.7003045,-1.582343,0.29811865,2.8354087,3.8175461,-1.455297,-4.2653737,-0.63202953,1.3127321,-2.9293497,-8.084535,6.132637,random
1.2771364,1.437284,-3.0162468,3.9406366,-2.392558,1.7630134,2.8723862,1.6933628,-2.3093867,-4.573813,-0.5629186,2.070397,-3.6083617,-7.135795,5.7335973,random
1.899672,1.0651311,-2.3176432,5.724753,-1.1373696,0.53744185,3.2907958,2.6945748,-3.162352,-3.9710424,-0.3486916,2.8033786,-3.356981,-5.586704,6.610669,random
1.9735869,1.2146523,-2.2678514,5.1749544,-1.5648392,0.18754183,2.0963104,3.2406802,-0.46820062,-3.330745,-0.5833392,2.5416121,-3.2874002,-8.970746,6.449748,random
1.0261807,1.6049495,-0.77238274,6.949539,-1.7988153,0.3670969,1.3587086,4.1046343,-1.0651436,-1.8690668,-0.7343326,4.8359523,-3.6337566,-8.166337,6.2932696,random
1.802112,1.8752007,-0.10330262,7.6671004,-2.8876188,-1.5412592,-0.104316466,3.5663881,-0.68931574,-2.5992274,-0.72438866,3.8550396,-4.0876985,-7.402425,6.468814,random
-0.41600782,2.3006144,-1.9856763,6.011133,-1.4546261,-1.28328,1.7723167,2.5405185,-2.9386132,-2.4011493,-0.2039309,2.8671741,-4.3978596,-7.3597817,6.5281034,random
0.812816,2.3492608,-1.062082,5.2187576,-3.587366,0.19571415,0.49177855,3.533486,-1.8629805,-3.531245,-0.52145773,2.7672226,-4.6056986,-7.017194,5.9081125,random
0.25065842,2.0266294,-2.3857207,5.3197637,-1.9094948,-1.4408102,2.1165671,3.569499,-2.2225125,-2.1041791,-0.10692648,4.259402,-4.857179,-8.465525,5.488626,random
0.25630322,1.7538168,-1.8454224,5.7977057,-1.0216883,-2.0337756,1.2454474,3.518432,-0.043911956,-2.6967285,-0.44934365,4.785481,-4.8213277,-9.208221,7.043662,random
1.291675,0.7555897,-2.4111624,7.065111,-1.4082818,-1.9138573,-0.43808606,3.90128,1.6013901,-3.3414013,0.028017087,3.5224745,-5.638849,-8.696126,7.5717607,random
0.9592061,1.7417089,-1.4931318,7.295081,-1.8326291,-1.5817202,-0.3267774,4.494764,1.2784436,-3.2465959,0.40388626,3.2007046,-5.549807,-8.15578,6.5829315,random
0.8384993,2.4662116,-1.67321,7.3834095,-1.3285005,-2.6965623,-0.51575553,4.6248503,0.81082684,-3.285576,0.4475933,3.371024,-5.296199,-9.096061,6.1181197,random
0.9270497,2.5053291,-1.8576523,5.224694,-2.0915456,-1.468115,0.9500215,2.5644476,-0.5452269,-3.0505035,-0.28565758,3.0425448,-5.662749,-8.552742,5.125582,random
1.4060239,2.2067704,-1.8785585,5.9504995,-2.059748,-0.7749364,1.0861924,3.447901,-1.6453619,-1.8994986,-0.39097697,4.216197,-4.1661186,-8.372092,5.6619654,random
1.4588814,2.2165334,-1.8726631,5.967652,-2.130546,-0.8025381,1.0952586,3.565511,-1.6143734,-2.0663862,-0.50727624,4.3043947,-3.9938886,-8.323184,5.7453065,random
0.917952,2.1700194,-1.4204626,6.4224424,-2.6074727,-0.704636,0.16815113,3.710234,-0.88786495,-2.0896094,-0.4194125,4.110935,-3.555208,-8.9212265,6.0841703,random
0.99369067,2.6779394,-1.8323572,6.079318,-2.0247726,-2.544814,-0.23879501,4.3641925,-0.99857503,-2.559878,-0.08334167,2.50731,-4.49169,-8.720607,6.90442,random
0.6003688,2.8722432,-2.1012032,6.0004306,-1.7576717,-0.94968736,0.44468248,3.3920946,-1.3804061,-2.2279932,0.043105464,2.0181458,-4.5765405,-8.416899,6.3832626,random
0.019197157,1.618423,-2.1412323,4.659234,-1.2270676,-2.7957556,-2.0049753,1.7624613,0.27100262,-4.823623,-0.94768167,3.680649,-7.9121966,-8.64902,7.4464145,random
2.6700723,0.38435507,-1.8408017,7.181417,-1.2638948,-3.209392,0.90256894,2.25419,1.1728693,-5.025469,-0.8122606,4.010732,-5.9560213,-8.351805,6.3808656,random
-0.087034784,0.8516363,-1.8882471,7.4290485,-1.4643053,-2.7021098,1.6139554,3.6855369,2.198042,-2.9967062,0.517255,5.18537,-5.7213435,-9.649356,6.301453,random
1.4356407,1.5412265,-1.0979027,8.489084,0.49642742,-2.914997,0.5159106,4.1912637,-0.60267204,-2.5756617,-0.0026189887,4.195743,-5.401827,-8.878475,6.1124654,random
1.8509969,2.1120048,-1.4023337,5.4959283,-1.4807092,1.2920463,3.5238383,3.9148839,-3.1021874,-2.5544894,-0.35647985,1.4763578,-2.2162247,-7.0945225,6.16633,random
0.57183623,0.20311971,-0.21729049,6.023558,-2.6345255,-1.9564961,0.34880278,4.417245,0.39953548,-4.076206,0.011592792,3.417285,-6.312326,-7.806259,6.430232,random
2.1137474,0.45203272,-2.3380554,6.92334,-0.3231944,-2.7922702,-2.8103955,4.093899,0.7555227,-3.980395,-0.38653684,3.7844977,-6.826837,-8.462025,7.92063,random
0.40356645,0.84220374,-1.6954223,4.494488,-2.3730216,-2.4912367,0.37048832,3.0767639,0.01570462,-3.0236433,0.37063587,2.5259383,-6.39949,-9.888101,6.0164657,random
-0.23595409,1.6880734,-0.56649184,7.1884356,-2.0546362,-0.73789287,-0.84071296,1.0063289,-0.43013728,-4.708051,-0.8940623,4.8457813,-4.971505,-8.568436,5.7631745,random
-0.5479821,0.720921,-0.13212146,7.2547,-3.1217759,-2.4172637,-1.4341391,1.0315591,0.2653573,-5.131014,0.119104385,4.1772575,-6.0402875,-8.521963,5.790253,random
1.1458837,1.5574298,-1.9382868,6.645553,-2.3990116,-0.819526,-1.0853748,0.54747427,4.2591352,-3.7984064,-1.6414826,3.6376932,-7.038979,-10.893604,6.093444,random
2.9756503,1.8493801,-2.7455955,5.4898367,-1.019826,-0.064685255,-0.0385418,1.7199599,0.008849127,-4.7535977,-1.0906646,2.2214098,-6.270849,-6.8962417,6.938414,random
-0.29616362,2.278176,-1.3051233,5.0765944,-1.7222964,-1.3014879,0.4076635,-0.2454229,-0.5226935,-3.5710933,-1.4368428,3.0139596,-6.396307,-9.066353,6.368146,random
1.3620967,0.18020038,-2.9068558,7.085076,-2.3563895,-0.47529605,-0.3660909,3.029184,-0.069555484,-3.2512286,-0.8844003,5.4222193,-4.717677,-7.443421,7.641872,random
-0.5751479,1.0163131,0.3668838,7.6411185,-0.91386926,-2.7633672,0.66504896,2.032613,2.2293408,-4.462366,0.43075398,4.3438,-6.423704,-8.634544,7.57014,random
0.2613322,2.216111,-1.403997,4.1935177,-2.8334513,-0.25519297,2.3156273,1.8265449,-1.3288127,-3.3458498,-0.7727924,2.9975493,-4.0272465,-8.783769,5.863665,random
1.207485,1.533874,-1.6160346,3.817834,-3.2872252,0.28198302,2.469057,2.161194,-1.865819,-3.538842,-0.8112733,2.2558808,-3.8389773,-8.235944,5.883534,random
1.2309195,1.1037836,-1.8397325,3.6563256,-3.2639236,-0.13847543,2.1049643,2.0007982,-1.4503132,-3.8794239,-0.78333527,2.743782,-4.574978,-8.201674,6.082137,random
1.6752632,1.082867,-3.2762938,6.587246,-1.7274866,0.64956814,0.97087127,3.4607096,-1.2583399,-4.254547,-0.51206356,3.5118442,-3.8392084,-6.5964756,6.640667,random
1.2580239,1.6205586,-1.0224746,5.5835757,-3.3195617,-0.04755282,1.3572353,3.0150077,-0.39614582,-4.173572,-0.8310058,2.621095,-3.2104588,-8.003045,6.412613,random
2.0160818,1.7309818,-2.150529,5.0553346,-1.9832911,0.79933304,2.1874,2.2502432,-1.2760211,-3.5244346,-1.0791048,3.119445,-4.202103,-8.167522,5.546048,random
2.0441468,1.8940276,-2.1706998,5.153037,-2.2890925,0.35909602,1.5239165,1.8183346,-0.86856854,-3.5509505,-1.2517552,3.8626711,-4.656779,-8.241742,5.7265515,random
2.144295,1.9499338,-2.2824411,4.9983854,-3.0150445,0.10195566,0.54208577,1.8095498,-0.9293586,-4.1533685,-1.3188955,3.4971642,-4.2360315,-7.771358,6.3479753,random
1.4880464,1.2516277,-2.02068,6.147983,-2.5429003,0.64212686,1.71875,3.0938365,-0.57209426,-3.6089776,0.16588512,2.578957,-3.874058,-7.48133,6.492444,random
0.9130203,1.2678423,-1.3455709,5.432091,-2.313993,0.1449247,1.8449636,4.1421504,-0.82622665,-3.0672932,0.08108086,3.444017,-3.335972,-8.36929,6.9438524,random
-0.043975756,2.237412,-2.0903409,5.190092,-2.2544878,-1.4111959,1.951937,1.6627367,0.29564372,-3.7762344,0.62442935,2.0874076,-6.311391,-7.637464,6.2953644,random
1.7433796,2.6350474,-2.116175,6.6470275,0.0075758277,-0.7549394,0.21553352,2.8539343,1.847553,-2.7016687,-0.5581768,3.8029885,-5.5896287,-9.686938,6.5049367,random
1.9153256,3.0715156,-0.7980256,5.797279,-1.5550038,-0.4788199,1.0543599,3.6823785,0.93918186,-2.3078578,-1.1819711,3.7149892,-4.149347,-9.367097,6.958934,random
1.4308528,2.0436227,-2.6069753,4.436159,-1.8647203,-0.013958829,0.49579406,2.010955,0.24930678,-4.5001526,0.094547965,1.0803425,-5.9280095,-7.4843445,7.363788,random
0.22526693,1.0041142,-2.4410536,4.8819695,-2.8384871,-0.184416,1.333799,0.890685,0.48436245,-3.4574933,0.8022883,4.232734,-7.6651235,-6.8709984,6.2397385,random
3.040805,0.5227458,-1.9957361,6.6726627,-1.2158471,-0.4821596,2.8293898,3.9288776,-0.57076484,-4.0179763,0.107859,2.879905,-3.8830695,-7.1138315,6.254493,random
1.1304866,1.0012288,-3.6124308,4.6056776,-1.272046,0.43517953,3.2327933,2.477286,-1.4655364,-4.266188,-0.09801651,2.6157684,-4.0226574,-6.996862,7.3380685,random
3.0237582,1.5269943,-2.9350126,6.8108563,-0.26412243,-1.2824258,1.7992156,3.6299715,0.0047568637,-4.623344,-0.52204025,2.7189174,-4.216544,-7.5207705,6.8511415,random
2.6590884,1.3360972,-3.3741226,4.160715,-2.392027,0.14493577,2.2257485,3.3310053,0.31866902,-4.886597,-1.4348476,2.839778,-4.532355,-8.2050085,6.528004,random
2.473255,1.6783763,-3.3146021,4.53983,-2.3948693,0.353346,2.063803,3.3528295,0.06872709,-5.1562204,-1.631802,3.1579952,-3.9291728,-7.582141,6.5839014,random
1.4289846,0.77517146,-2.757131,7.4885497,-0.07086293,-1.8734295,1.2989559,2.365263,-0.22379437,-3.2000296,0.99461764,4.162546,-5.2677903,-8.591335,6.04066,random
1.9856967,1.3614138,-3.0866559,6.5137005,-1.5863094,-0.91413623,1.9415967,2.353189,0.43203458,-3.4125137,-0.3804819,3.6667948,-4.167844,-9.026077,5.4111037,random
1.7070571,2.4475713,-1.2834433,5.707625,-0.4315547,-1.0560553,-0.17879742,1.3802322,0.0031093997,-5.3083262,-1.6687856,3.001373,-5.5654206,-7.992912,6.8973737,random
0.34139532,0.7359689,-3.9879823,4.005407,-2.0231042,-1.0637888,0.65502614,2.3490822,0.24107264,-3.8130858,-0.5896499,3.4137414,-5.918001,-8.454163,7.817098,random
0.3918449,0.40241703,-3.816119,4.952582,-1.8921443,-0.2155971,0.46225542,2.3664465,0.23938356,-4.3265543,-0.65333956,3.9890769,-5.4298425,-8.0317545,7.5273376,random
1.7733246,2.2490427,-2.6250854,5.5895886,-2.5759459,0.45454687,2.2072713,1.0694611,-0.6859799,-5.4219136,-1.1229395,2.8759594,-3.8715746,-7.2925334,5.3505845,random
